# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
  -0.12382812E+001   0.13206372E-008  -0.36115226E-004  -0.40407385E-005
  -0.12343750E+001   0.14501635E-008  -0.37980608E-004  -0.27634886E-005
  -0.12304688E+001   0.15920576E-008  -0.39877392E-004  -0.13606070E-005
  -0.12265625E+001   0.17474669E-008  -0.41802353E-004   0.17376243E-006
  -0.12226562E+001   0.19176419E-008  -0.43751981E-004   0.18455579E-005
  -0.12187500E+001   0.21039453E-008  -0.45722466E-004   0.36607931E-005
  -0.12148438E+001   0.23078616E-008  -0.47709693E-004   0.56255505E-005
  -0.12109375E+001   0.25310076E-008  -0.49709230E-004   0.77459749E-005
  -0.12070312E+001   0.27751441E-008  -0.51716322E-004   0.10028266E-004
  -0.12031250E+001   0.30421877E-008  -0.53725883E-004   0.12478669E-004
  -0.11992188E+001   0.33342247E-008  -0.55732484E-004   0.15103473E-004
  -0.11953125E+001   0.36535253E-008  -0.57730350E-004   0.17908993E-004
  -0.11914062E+001   0.40025593E-008  -0.59713345E-004   0.20901572E-004
  -0.11875000E+001   0.43840130E-008  -0.61674972E-004   0.24087567E-004
  -0.11835938E+001   0.48008076E-008  -0.63608358E-004   0.27473340E-004
  -0.11796875E+001   0.52561188E-008  -0.65506251E-004   0.31065252E-004
  -0.11757812E+001   0.57533986E-008  -0.67361012E-004   0.34869652E-004
  -0.11718750E+001   0.62963979E-008  -0.69164605E-004   0.38892870E-004
  -0.11679688E+001   0.68891920E-008  -0.70908592E-004   0.43141205E-004
  -0.11640625E+001   0.75362072E-008  -0.72584126E-004   0.47620918E-004
  -0.11601562E+001   0.82422503E-008  -0.74181945E-004   0.52338220E-004
  -0.11562500E+001   0.90125398E-008  -0.75692364E-004   0.57299266E-004
  -0.11523438E+001   0.98527401E-008  -0.77105267E-004   0.62510142E-004
  -0.11484375E+001   0.10768998E-007  -0.78410106E-004   0.67976858E-004
  -0.11445312E+001   0.11767982E-007  -0.79595889E-004   0.73705335E-004
  -0.11406250E+001   0.12856926E-007  -0.80651179E-004   0.79701400E-004
  -0.11367188E+001   0.14043674E-007  -0.81564084E-004   0.85970773E-004
  -0.11328125E+001   0.15336730E-007  -0.82322257E-004   0.92519056E-004
  -0.11289062E+001   0.16745312E-007  -0.82912883E-004   0.99351729E-004
  -0.11250000E+001   0.18279411E-007  -0.83322683E-004   0.10647413E-003
  -0.11210938E+001   0.19949848E-007  -0.83537900E-004   0.11389147E-003
  -0.11171875E+001   0.21768346E-007  -0.83544300E-004   0.12160878E-003
  -0.11132812E+001   0.23747602E-007  -0.83327165E-004   0.12963096E-003
  -0.11093750E+001   0.25901358E-007  -0.82871288E-004   0.13796271E-003
  -0.11054688E+001   0.28244494E-007  -0.82160970E-004   0.14660856E-003
  -0.11015625E+001   0.30793107E-007  -0.81180013E-004   0.15557285E-003
  -0.10976562E+001   0.33564618E-007  -0.79911720E-004   0.16485974E-003
  -0.10937500E+001   0.36577868E-007  -0.78338883E-004   0.17447317E-003
  -0.10898438E+001   0.39853232E-007  -0.76443788E-004   0.18441686E-003
  -0.10859375E+001   0.43412738E-007  -0.74208203E-004   0.19469433E-003
  -0.10820312E+001   0.47280200E-007  -0.71613376E-004   0.20530885E-003
  -0.10781250E+001   0.51481349E-007  -0.68640034E-004   0.21626348E-003
  -0.10742188E+001   0.56043987E-007  -0.65268374E-004   0.22756104E-003
  -0.10703125E+001   0.60998144E-007  -0.61478061E-004   0.23920408E-003
  -0.10664062E+001   0.66376250E-007  -0.57248223E-004   0.25119493E-003
  -0.10625000E+001   0.72213319E-007  -0.52557446E-004   0.26353564E-003
  -0.10585938E+001   0.78547145E-007  -0.47383769E-004   0.27622803E-003
  -0.10546875E+001   0.85418512E-007  -0.41704680E-004   0.28927363E-003
  -0.10507812E+001   0.92871426E-007  -0.35497113E-004   0.30267372E-003
  -0.10468750E+001   0.10095335E-006  -0.28737436E-004   0.31642931E-003
  -0.10429688E+001   0.10971547E-006  -0.21401454E-004   0.33054114E-003
  -0.10390625E+001   0.11921297E-006  -0.13464395E-004   0.34500968E-003
  -0.10351562E+001   0.12950534E-006  -0.49009122E-005   0.35983513E-003
  -0.10312500E+001   0.14065668E-006   0.43149297E-005   0.37501742E-003
  -0.10273438E+001   0.15273606E-006   0.14209656E-004   0.39055620E-003
  -0.10234375E+001   0.16581786E-006   0.24810393E-004   0.40645087E-003
  -0.10195312E+001   0.17998221E-006   0.36144871E-004   0.42270055E-003
  -0.10156250E+001   0.19531535E-006   0.48241437E-004   0.43930413E-003
  -0.10117188E+001   0.21191013E-006   0.61129058E-004   0.45626019E-003
  -0.10078125E+001   0.22986644E-006   0.74837335E-004   0.47356712E-003
  -0.10039062E+001   0.24929179E-006   0.89396509E-004   0.49122302E-003
  -0.10000000E+001   0.27030180E-006   0.10483747E-003   0.50922578E-003
  -0.99609375E+000   0.29302078E-006   0.12119177E-003   0.52757306E-003
  -0.99218750E+000   0.31758242E-006   0.13849164E-003   0.54626229E-003
  -0.98828125E+000   0.34413040E-006   0.15676998E-003   0.56529070E-003
  -0.98437500E+000   0.37281912E-006   0.17606040E-003   0.58465533E-003
  -0.98046875E+000   0.40381446E-006   0.19639720E-003   0.60435304E-003
  -0.97656250E+000   0.43729460E-006   0.21781544E-003   0.62438052E-003
  -0.97265625E+000   0.47345087E-006   0.24035087E-003   0.64473431E-003
  -0.96875000E+000   0.51248868E-006   0.26404003E-003   0.66541081E-003
  -0.96484375E+000   0.55462853E-006   0.28892021E-003   0.68640632E-003
  -0.96093750E+000   0.60010700E-006   0.31502949E-003   0.70771705E-003
  -0.95703125E+000   0.64917793E-006   0.34240674E-003   0.72933912E-003
  -0.95312500E+000   0.70211358E-006   0.37109169E-003   0.75126862E-003
  -0.94921875E+000   0.75920590E-006   0.40112486E-003   0.77350161E-003
  -0.94531250E+000   0.82076786E-006   0.43254766E-003   0.79603416E-003
  -0.94140625E+000   0.88713495E-006   0.46540239E-003   0.81886236E-003
  -0.93750000E+000   0.95866664E-006   0.49973223E-003   0.84198239E-003
  -0.93359375E+000   0.10357480E-005   0.53558130E-003   0.86539050E-003
  -0.92968750E+000   0.11187916E-005   0.57299467E-003   0.88908309E-003
  -0.92578125E+000   0.12082391E-005   0.61201839E-003   0.91305672E-003
  -0.92187500E+000   0.13045632E-005   0.65269950E-003   0.93730817E-003
  -0.91796875E+000   0.14082702E-005   0.69508609E-003   0.96183445E-003
  -0.91406250E+000   0.15199014E-005   0.73922727E-003   0.98663289E-003
  -0.91015625E+000   0.16400363E-005   0.78517328E-003   0.10117011E-002
  -0.90625000E+000   0.17692943E-005   0.83297544E-003   0.10370372E-002
  -0.90234375E+000   0.19083380E-005   0.88268623E-003   0.10626396E-002
  -0.89843750E+000   0.20578756E-005   0.93435930E-003   0.10885074E-002
  -0.89453125E+000   0.22186640E-005   0.98804951E-003   0.11146399E-002
  -0.89062500E+000   0.23915120E-005   0.10438130E-002   0.11410375E-002
  -0.88671875E+000   0.25772835E-005   0.11017070E-002   0.11677008E-002
  -0.88281250E+000   0.27769012E-005   0.11617904E-002   0.11946314E-002
  -0.87890625E+000   0.29913502E-005   0.12241232E-002   0.12218317E-002
  -0.87500000E+000   0.32216824E-005   0.12887666E-002   0.12493050E-002
  -0.87109375E+000   0.34690198E-005   0.13557837E-002   0.12770554E-002
  -0.86718750E+000   0.37345602E-005   0.14252386E-002   0.13050881E-002
  -0.86328125E+000   0.40195807E-005   0.14971972E-002   0.13334096E-002
  -0.85937500E+000   0.43254437E-005   0.15717268E-002   0.13620274E-002
  -0.85546875E+000   0.46536016E-005   0.16488961E-002   0.13909505E-002
  -0.85156250E+000   0.50056024E-005   0.17287758E-002   0.14201890E-002
  -0.84765625E+000   0.53830960E-005   0.18114379E-002   0.14497548E-002
  -0.84375000E+000   0.57878401E-005   0.18969562E-002   0.14796612E-002
  -0.83984375E+000   0.62217069E-005   0.19854063E-002   0.15099235E-002
  -0.83593750E+000   0.66866902E-005   0.20768654E-002   0.15405584E-002
  -0.83203125E+000   0.71849126E-005   0.21714126E-002   0.15715851E-002
  -0.82812500E+000   0.77186332E-005   0.22691289E-002   0.16030244E-002
  -0.82421875E+000   0.82902562E-005   0.23700970E-002   0.16348995E-002
  -0.82031250E+000   0.89023391E-005   0.24744015E-002   0.16672361E-002
  -0.81640625E+000   0.95576022E-005   0.25821292E-002   0.17000621E-002
  -0.81250000E+000   0.10258938E-004   0.26933685E-002   0.17334082E-002
  -0.80859375E+000   0.11009422E-004   0.28082100E-002   0.17673081E-002
  -0.80468750E+000   0.11812321E-004   0.29267464E-002   0.18017981E-002
  -0.80078125E+000   0.12671109E-004   0.30490723E-002   0.18369177E-002
  -0.79687500E+000   0.13589474E-004   0.31752843E-002   0.18727101E-002
  -0.79296875E+000   0.14571334E-004   0.33054814E-002   0.19092214E-002
  -0.78906250E+000   0.15620848E-004   0.34397644E-002   0.19465019E-002
  -0.78515625E+000   0.16742433E-004   0.35782363E-002   0.19846054E-002
  -0.78125000E+000   0.17940775E-004   0.37210023E-002   0.20235900E-002
  -0.77734375E+000   0.19220844E-004   0.38681697E-002   0.20635181E-002
  -0.77343750E+000   0.20587915E-004   0.40198480E-002   0.21044565E-002
  -0.76953125E+000   0.22047581E-004   0.41761487E-002   0.21464768E-002
  -0.76562500E+000   0.23605770E-004   0.43371855E-002   0.21896556E-002
  -0.76171875E+000   0.25268767E-004   0.45030742E-002   0.22340747E-002
  -0.75781250E+000   0.27043232E-004   0.46739325E-002   0.22798215E-002
  -0.75390625E+000   0.28936219E-004   0.48498805E-002   0.23269890E-002
  -0.75000000E+000   0.30955202E-004   0.50310401E-002   0.23756764E-002
  -0.74609375E+000   0.33108093E-004   0.52175349E-002   0.24259889E-002
  -0.74218750E+000   0.35403268E-004   0.54094909E-002   0.24780387E-002
  -0.73828125E+000   0.37849592E-004   0.56070356E-002   0.25319446E-002
  -0.73437500E+000   0.40456445E-004   0.58102983E-002   0.25878328E-002
  -0.73046875E+000   0.43233749E-004   0.60194100E-002   0.26458369E-002
  -0.72656250E+000   0.46191998E-004   0.62345031E-002   0.27060984E-002
  -0.72265625E+000   0.49342286E-004   0.64557118E-002   0.27687670E-002
  -0.71875000E+000   0.52696340E-004   0.66831713E-002   0.28340010E-002
  -0.71484375E+000   0.56266553E-004   0.69170180E-002   0.29019675E-002
  -0.71093750E+000   0.60066018E-004   0.71573893E-002   0.29728431E-002
  -0.70703125E+000   0.64108564E-004   0.74044237E-002   0.30468137E-002
  -0.70312500E+000   0.68408793E-004   0.76582599E-002   0.31240756E-002
  -0.69921875E+000   0.72982122E-004   0.79190373E-002   0.32048353E-002
  -0.69531250E+000   0.77844820E-004   0.81868955E-002   0.32893102E-002
  -0.69140625E+000   0.83014055E-004   0.84619739E-002   0.33777290E-002
  -0.68750000E+000   0.88507937E-004   0.87444115E-002   0.34703320E-002
  -0.68359375E+000   0.94345564E-004   0.90343469E-002   0.35673716E-002
  -0.67968750E+000   0.10054707E-003   0.93319175E-002   0.36691129E-002
  -0.67578125E+000   0.10713369E-003   0.96372595E-002   0.37758337E-002
  -0.67187500E+000   0.11412778E-003   0.99505074E-002   0.38878254E-002
  -0.66796875E+000   0.12155291E-003   0.10271793E-001   0.40053933E-002
  -0.66406250E+000   0.12943391E-003   0.10601247E-001   0.41288569E-002
  -0.66015625E+000   0.13779689E-003   0.10938996E-001   0.42585508E-002
  -0.65625000E+000   0.14666939E-003   0.11285163E-001   0.43948245E-002
  -0.65234375E+000   0.15608035E-003   0.11639867E-001   0.45380434E-002
  -0.64843750E+000   0.16606023E-003   0.12003223E-001   0.46885892E-002
  -0.64453125E+000   0.17664110E-003   0.12375340E-001   0.48468602E-002
  -0.64062500E+000   0.18785665E-003   0.12756322E-001   0.50132718E-002
  -0.63671875E+000   0.19974231E-003   0.13146266E-001   0.51882570E-002
  -0.63281250E+000   0.21233532E-003   0.13545260E-001   0.53722671E-002
  -0.62890625E+000   0.22567483E-003   0.13953387E-001   0.55657716E-002
  -0.62500000E+000   0.23980194E-003   0.14370720E-001   0.57692591E-002
  -0.62109375E+000   0.25475984E-003   0.14797321E-001   0.59832378E-002
  -0.61718750E+000   0.27059385E-003   0.15233242E-001   0.62082355E-002
  -0.61328125E+000   0.28735157E-003   0.15678524E-001   0.64448003E-002
  -0.60937500E+000   0.30508293E-003   0.16133195E-001   0.66935009E-002
  -0.60546875E+000   0.32384035E-003   0.16597269E-001   0.69549273E-002
  -0.60156250E+000   0.34367876E-003   0.17070745E-001   0.72296905E-002
  -0.59765625E+000   0.36465580E-003   0.17553607E-001   0.75184234E-002
  -0.59375000E+000   0.38683188E-003   0.18045820E-001   0.78217809E-002
  -0.58984375E+000   0.41027031E-003   0.18547332E-001   0.81404402E-002
  -0.58593750E+000   0.43503742E-003   0.19058071E-001   0.84751010E-002
  -0.58203125E+000   0.46120270E-003   0.19577943E-001   0.88264855E-002
  -0.57812500E+000   0.48883891E-003   0.20106831E-001   0.91953392E-002
  -0.57421875E+000   0.51802222E-003   0.20644594E-001   0.95824303E-002
  -0.57031250E+000   0.54883237E-003   0.21191065E-001   0.99885501E-002
  -0.56640625E+000   0.58135277E-003   0.21746050E-001   0.10414513E-001
  -0.56250000E+000   0.61567068E-003   0.22309325E-001   0.10861156E-001
  -0.55859375E+000   0.65187736E-003   0.22880634E-001   0.11329341E-001
  -0.55468750E+000   0.69006823E-003   0.23459690E-001   0.11819948E-001
  -0.55078125E+000   0.73034299E-003   0.24046169E-001   0.12333886E-001
  -0.54687500E+000   0.77280585E-003   0.24639712E-001   0.12872080E-001
  -0.54296875E+000   0.81756565E-003   0.25239919E-001   0.13435480E-001
  -0.53906250E+000   0.86473608E-003   0.25846351E-001   0.14025057E-001
  -0.53515625E+000   0.91443581E-003   0.26458523E-001   0.14641801E-001
  -0.53125000E+000   0.96678872E-003   0.27075907E-001   0.15286725E-001
  -0.52734375E+000   0.10219241E-002   0.27697926E-001   0.15960857E-001
  -0.52343750E+000   0.10799767E-002   0.28323953E-001   0.16665245E-001
  -0.51953125E+000   0.11410872E-002   0.28953307E-001   0.17400955E-001
  -0.51562500E+000   0.12054023E-002   0.29585254E-001   0.18169069E-001
  -0.51171875E+000   0.12730747E-002   0.30219001E-001   0.18970680E-001
  -0.50781250E+000   0.13442637E-002   0.30853695E-001   0.19806898E-001
  -0.50390625E+000   0.14191351E-002   0.31488420E-001   0.20678842E-001
  -0.50000000E+000   0.14978617E-002   0.32122196E-001   0.21587642E-001
  -0.49609375E+000   0.15806234E-002   0.32753972E-001   0.22534435E-001
  -0.49218750E+000   0.16676074E-002   0.33382629E-001   0.23520363E-001
  -0.48828125E+000   0.17590084E-002   0.34006973E-001   0.24546572E-001
  -0.48437500E+000   0.18550291E-002   0.34625733E-001   0.25614209E-001
  -0.48046875E+000   0.19558801E-002   0.35237561E-001   0.26724416E-001
  -0.47656250E+000   0.20617806E-002   0.35841026E-001   0.27878335E-001
  -0.47265625E+000   0.21729583E-002   0.36434611E-001   0.29077094E-001
  -0.46875000E+000   0.22896495E-002   0.37016715E-001   0.30321814E-001
  -0.46484375E+000   0.24121002E-002   0.37585644E-001   0.31613598E-001
  -0.46093750E+000   0.25405655E-002   0.38139615E-001   0.32953532E-001
  -0.45703125E+000   0.26753101E-002   0.38676746E-001   0.34342677E-001
  -0.45312500E+000   0.28166092E-002   0.39195060E-001   0.35782068E-001
  -0.44921875E+000   0.29647477E-002   0.39692481E-001   0.37272707E-001
  -0.44531250E+000   0.31200217E-002   0.40166827E-001   0.38815559E-001
  -0.44140625E+000   0.32827376E-002   0.40615815E-001   0.40411548E-001
  -0.43750000E+000   0.34532136E-002   0.41037055E-001   0.42061547E-001
  -0.43359375E+000   0.36317791E-002   0.41428047E-001   0.43766380E-001
  -0.42968750E+000   0.38187753E-002   0.41786182E-001   0.45526808E-001
  -0.42578125E+000   0.40145557E-002   0.42108739E-001   0.47343529E-001
  -0.42187500E+000   0.42194863E-002   0.42392885E-001   0.49217167E-001
  -0.41796875E+000   0.44339457E-002   0.42635671E-001   0.51148267E-001
  -0.41406250E+000   0.46583258E-002   0.42834035E-001   0.53137288E-001
  -0.41015625E+000   0.48930321E-002   0.42984796E-001   0.55184593E-001
  -0.40625000E+000   0.51384835E-002   0.43084662E-001   0.57290447E-001
  -0.40234375E+000   0.53951133E-002   0.43130222E-001   0.59455002E-001
  -0.39843750E+000   0.56633692E-002   0.43117948E-001   0.61678292E-001
  -0.39453125E+000   0.59437136E-002   0.43044202E-001   0.63960225E-001
  -0.39062500E+000   0.62366243E-002   0.42905227E-001   0.66300572E-001
  -0.38671875E+000   0.65425944E-002   0.42697158E-001   0.68698960E-001
  -0.38281250E+000   0.68621326E-002   0.42416018E-001   0.71154859E-001
  -0.37890625E+000   0.71957640E-002   0.42057724E-001   0.73667577E-001
  -0.37500000E+000   0.75440303E-002   0.41618087E-001   0.76236245E-001
  -0.37109375E+000   0.79074896E-002   0.41092818E-001   0.78859812E-001
  -0.36718750E+000   0.82867175E-002   0.40477532E-001   0.81537028E-001
  -0.36328125E+000   0.86823070E-002   0.39767752E-001   0.84266440E-001
  -0.35937500E+000   0.90948689E-002   0.38958914E-001   0.87046378E-001
  -0.35546875E+000   0.95250319E-002   0.38046374E-001   0.89874943E-001
  -0.35156250E+000   0.99734435E-002   0.37025417E-001   0.92749998E-001
  -0.34765625E+000   0.10440770E-001   0.35891258E-001   0.95669156E-001
  -0.34375000E+000   0.10927696E-001   0.34639059E-001   0.98629771E-001
  -0.33984375E+000   0.11434927E-001   0.33263932E-001   0.10162892E+000
  -0.33593750E+000   0.11963186E-001   0.31760951E-001   0.10466340E+000
  -0.33203125E+000   0.12513219E-001   0.30125163E-001   0.10772972E+000
  -0.32812500E+000   0.13085788E-001   0.28351599E-001   0.11082407E+000
  -0.32421875E+000   0.13681680E-001   0.26435289E-001   0.11394234E+000
  -0.32031250E+000   0.14301701E-001   0.24371273E-001   0.11708007E+000
  -0.31640625E+000   0.14946676E-001   0.22154616E-001   0.12023248E+000
  -0.31250000E+000   0.15617454E-001   0.19780426E-001   0.12339444E+000
  -0.30859375E+000   0.16314905E-001   0.17243866E-001   0.12656048E+000
  -0.30468750E+000   0.17039920E-001   0.14540179E-001   0.12972472E+000
  -0.30078125E+000   0.17793412E-001   0.11664698E-001   0.13288095E+000
  -0.29687500E+000   0.18576317E-001   0.86128730E-002   0.13602255E+000
  -0.29296875E+000   0.19389592E-001   0.53802879E-002   0.13914253E+000
  -0.28906250E+000   0.20234217E-001   0.19626838E-002   0.14223349E+000
  -0.28515625E+000   0.21111196E-001  -0.16440184E-002   0.14528762E+000
  -0.28125000E+000   0.22021553E-001  -0.54436934E-002   0.14829673E+000
  -0.27734375E+000   0.22966337E-001  -0.94399871E-002   0.15125219E+000
  -0.27343750E+000   0.23946619E-001  -0.13636290E-001   0.15414497E+000
  -0.26953125E+000   0.24963493E-001  -0.18035709E-001   0.15696562E+000
  -0.26562500E+000   0.26018076E-001  -0.22641042E-001   0.15970429E+000
  -0.26171875E+000   0.27111509E-001  -0.27454745E-001   0.16235069E+000
  -0.25781250E+000   0.28244954E-001  -0.32478905E-001   0.16489413E+000
  -0.25390625E+000   0.29419598E-001  -0.37715207E-001   0.16732352E+000
  -0.25000000E+000   0.30636650E-001  -0.43164905E-001   0.16962736E+000
  -0.24609375E+000   0.31897341E-001  -0.48828784E-001   0.17179375E+000
  -0.24218750E+000   0.33202927E-001  -0.54707132E-001   0.17381040E+000
  -0.23828125E+000   0.34554684E-001  -0.60799704E-001   0.17566468E+000
  -0.23437500E+000   0.35953912E-001  -0.67105688E-001   0.17734356E+000
  -0.23046875E+000   0.37401933E-001  -0.73623667E-001   0.17883369E+000
  -0.22656250E+000   0.38900090E-001  -0.80351589E-001   0.18012138E+000
  -0.22265625E+000   0.40449750E-001  -0.87286727E-001   0.18119265E+000
  -0.21875000E+000   0.42052298E-001  -0.94425644E-001   0.18203323E+000
  -0.21484375E+000   0.43709143E-001  -0.10176416E+000   0.18262858E+000
  -0.21093750E+000   0.45421714E-001  -0.10929732E+000   0.18296396E+000
  -0.20703125E+000   0.47191459E-001  -0.11701933E+000   0.18302441E+000
  -0.20312500E+000   0.49019847E-001  -0.12492359E+000   0.18279482E+000
  -0.19921875E+000   0.50908366E-001  -0.13300256E+000   0.18225994E+000
  -0.19531250E+000   0.52858523E-001  -0.14124783E+000   0.18140445E+000
  -0.19140625E+000   0.54871843E-001  -0.14965001E+000   0.18021298E+000
  -0.18750000E+000   0.56949868E-001  -0.15819875E+000   0.17867015E+000
  -0.18359375E+000   0.59094159E-001  -0.16688267E+000   0.17676066E+000
  -0.17968750E+000   0.61306290E-001  -0.17568937E+000   0.17446929E+000
  -0.17578125E+000   0.63587855E-001  -0.18460537E+000   0.17178100E+000
  -0.17187500E+000   0.65940458E-001  -0.19361611E+000   0.16868094E+000
  -0.16796875E+000   0.68365720E-001  -0.20270592E+000   0.16515457E+000
  -0.16406250E+000   0.70865275E-001  -0.21185799E+000   0.16118767E+000
  -0.16015625E+000   0.73440767E-001  -0.22105439E+000   0.15676646E+000
  -0.15625000E+000   0.76093853E-001  -0.23027600E+000   0.15187763E+000
  -0.15234375E+000   0.78826199E-001  -0.23950257E+000   0.14650842E+000
  -0.14843750E+000   0.81639482E-001  -0.24871265E+000   0.14064672E+000
  -0.14453125E+000   0.84535386E-001  -0.25788362E+000   0.13428113E+000
  -0.14062500E+000   0.87515599E-001  -0.26699171E+000   0.12740105E+000
  -0.13671875E+000   0.90581819E-001  -0.27601195E+000   0.11999675E+000
  -0.13281250E+000   0.93735747E-001  -0.28491827E+000   0.11205949E+000
  -0.12890625E+000   0.96979084E-001  -0.29368341E+000   0.10358155E+000
  -0.12500000E+000   0.10031354E+000  -0.30227905E+000   0.94556406E-001
  -0.12109375E+000   0.10374081E+000  -0.31067576E+000   0.84978733E-001
  -0.11718750E+000   0.10726261E+000  -0.31884307E+000   0.74844558E-001
  -0.11328125E+000   0.11088064E+000  -0.32674952E+000   0.64151329E-001
  -0.10937500E+000   0.11459659E+000  -0.33436267E+000   0.52898018E-001
  -0.10546875E+000   0.11841216E+000  -0.34164919E+000   0.41085209E-001
  -0.10156250E+000   0.12232903E+000  -0.34857491E+000   0.28715200E-001
  -0.97656250E-001   0.12634887E+000  -0.35510489E+000   0.15792090E-001
  -0.93750000E-001   0.13047335E+000  -0.36120349E+000   0.23218778E-002
  -0.89843750E-001   0.13470413E+000  -0.36683447E+000  -0.11687453E-001
  -0.85937500E-001   0.13904283E+000  -0.37196106E+000  -0.26225839E-001
  -0.82031250E-001   0.14349108E+000  -0.37654608E+000  -0.41281056E-001
  -0.78125000E-001   0.14805048E+000  -0.38055203E+000  -0.56838633E-001
  -0.74218750E-001   0.15272261E+000  -0.38394121E+000  -0.72881773E-001
  -0.70312500E-001   0.15750903E+000  -0.38667587E+000  -0.89391279E-001
  -0.66406250E-001   0.16241128E+000  -0.38871830E+000  -0.10634549E+000
  -0.62500000E-001   0.16743087E+000  -0.39003100E+000  -0.12372019E+000
  -0.58593750E-001   0.17256927E+000  -0.39057681E+000  -0.14148860E+000
  -0.54687500E-001   0.17782794E+000  -0.39031908E+000  -0.15962128E+000
  -0.50781250E-001   0.18320829E+000  -0.38922182E+000  -0.17808612E+000
  -0.46875000E-001   0.18871171E+000  -0.38724988E+000  -0.19684826E+000
  -0.42968750E-001   0.19433954E+000  -0.38436913E+000  -0.21587013E+000
  -0.39062500E-001   0.20009308E+000  -0.38054661E+000  -0.23511137E+000
  -0.35156250E-001   0.20597361E+000  -0.37575078E+000  -0.25452889E+000
  -0.31250000E-001   0.21198233E+000  -0.36995167E+000  -0.27407680E+000
  -0.27343750E-001   0.21812042E+000  -0.36312107E+000  -0.29370650E+000
  -0.23437500E-001   0.22438901E+000  -0.35523279E+000  -0.31336667E+000
  -0.19531250E-001   0.23078916E+000  -0.34626283E+000  -0.33300333E+000
  -0.15625000E-001   0.23732190E+000  -0.33618958E+000  -0.35255988E+000
  -0.11718750E-001   0.24398819E+000  -0.32499408E+000  -0.37197720E+000
  -0.78125000E-002   0.25078893E+000  -0.31266019E+000  -0.39119373E+000
  -0.39062500E-002   0.25772497E+000  -0.29917485E+000  -0.41014556E+000
   0.00000000E+000   0.26479709E+000  -0.28452824E+000  -0.42876656E+000
   0.39062500E-002   0.27200599E+000  -0.26871406E+000  -0.44698853E+000
   0.78125000E-002   0.27935233E+000  -0.25172969E+000  -0.46474132E+000
   0.11718750E-001   0.28683669E+000  -0.23357644E+000  -0.48195304E+000
   0.15625000E-001   0.29445955E+000  -0.21425970E+000  -0.49855023E+000
   0.19531250E-001   0.30222137E+000  -0.19378920E+000  -0.51445808E+000
   0.23437500E-001   0.31012247E+000  -0.17217914E+000  -0.52960062E+000
   0.27343750E-001   0.31816313E+000  -0.14944842E+000  -0.54390100E+000
   0.31250000E-001   0.32634354E+000  -0.12562079E+000  -0.55728176E+000
   0.35156250E-001   0.33466381E+000  -0.10072497E+000  -0.56966507E+000
   0.39062500E-001   0.34312393E+000  -0.74794866E-001  -0.58097303E+000
   0.42968750E-001   0.35172385E+000  -0.47869646E-001  -0.59112803E+000
   0.46875000E-001   0.36046340E+000  -0.19993866E-001  -0.60005303E+000
   0.50781250E-001   0.36934231E+000   0.87824319E-002  -0.60767194E+000
   0.54687500E-001   0.37836024E+000   0.38403651E-001  -0.61390993E+000
   0.58593750E-001   0.38751672E+000   0.68808583E-001  -0.61869387E+000
   0.62500000E-001   0.39681122E+000   0.99930383E-001  -0.62195268E+000
   0.66406250E-001   0.40624306E+000   0.13169656E+000  -0.62361773E+000
   0.70312500E-001   0.41581150E+000   0.16402900E+000  -0.62362328E+000
   0.74218750E-001   0.42551568E+000   0.19684401E+000  -0.62190684E+000
   0.78125000E-001   0.43535462E+000   0.23005240E+000  -0.61840967E+000
   0.82031250E-001   0.44532724E+000   0.26355959E+000  -0.61307715E+000
   0.85937500E-001   0.45543236E+000   0.29726575E+000  -0.60585925E+000
   0.89843750E-001   0.46566867E+000   0.33106596E+000  -0.59671099E+000
   0.93750000E-001   0.47603476E+000   0.36485041E+000  -0.58559281E+000
   0.97656250E-001   0.48652910E+000   0.39850467E+000  -0.57247107E+000
   0.10156250E+000   0.49715004E+000   0.43190993E+000  -0.55731845E+000
   0.10546875E+000   0.50789582E+000   0.46494331E+000  -0.54011437E+000
   0.10937500E+000   0.51876456E+000   0.49747822E+000  -0.52084544E+000
   0.11328125E+000   0.52975425E+000   0.52938475E+000  -0.49950580E+000
   0.11718750E+000   0.54086279E+000   0.56053003E+000  -0.47609754E+000
   0.12109375E+000   0.55208791E+000   0.59077876E+000  -0.45063108E+000
   0.12500000E+000   0.56342728E+000   0.61999364E+000  -0.42312547E+000
   0.12890625E+000   0.57487839E+000   0.64803592E+000  -0.39360873E+000
   0.13281250E+000   0.58643864E+000   0.67476595E+000  -0.36211815E+000
   0.13671875E+000   0.59810530E+000   0.70004376E+000  -0.32870052E+000
   0.14062500E+000   0.60987552E+000   0.72372971E+000  -0.29341238E+000
   0.14453125E+000   0.62174633E+000   0.74568511E+000  -0.25632021E+000
   0.14843750E+000   0.63371462E+000   0.76577290E+000  -0.21750052E+000
   0.15234375E+000   0.64577717E+000   0.78385840E+000  -0.17704004E+000
   0.15625000E+000   0.65793065E+000   0.79980998E+000  -0.13503570E+000
   0.16015625E+000   0.67017158E+000   0.81349984E+000  -0.91594678E-001
   0.16406250E+000   0.68249639E+000   0.82480478E+000  -0.46834327E-001
